生气,shēngqì,화내다,동사,下班以后，我常常在家生气。
发脾气,fā píqì,성질내다,동사구,为了提高效率，我每天都会发脾气。
类似,lèisì,비슷하다,형용사,最近工作有点类似，所以大家都很累。
定位,dìngwèi,위치 설정,동사/명사,对我来说，定位是不能忽视的问题。
供应,gōngyìng,공급하다/공급,동사/명사,我觉得供应很重要，在生活中经常会用到。
不足,bùzú,부족하다,형용사,我觉得不足不是好习惯，应该尽快改正。
供过于求,gōng guò yú qiú,공급 과잉,성어,我常常在说话的时候用到“供过于求”这个表达。
供不应求,gōng bù yìng qiú,수요 초과,성어,我常常在说话的时候用到“供不应求”这个表达。
不管,bùguǎn,상관하지 않다/~에 관계없이,동사/접속사,我常常在说话的时候用到“不管”这个表达。
淡定,dàndìng,침착하다,형용사,这家店的环境很淡定，我很喜欢。
准确,zhǔnquè,정확하다,형용사,我觉得这个办法很准确，值得试一试。
从早到晚,cóng zǎo dào wǎn,아침부터 밤까지,부사구,我常常在说话的时候用到“从早到晚”这个表达。
没有精神,méiyǒu jīngshén,기운이 없다/정신이 없다,동사구,下班以后，我常常在家没有精神。
精神,jīngshén,정신/기운,명사,我觉得精神很重要，在生活中经常会用到。
明天,míngtiān,내일,명사,最近我常常跟朋友聊到明天这个话题。
上课,shàngkè,수업에 가다/수업하다,동사,为了提高汉语水平，我每天晚上都会上课。
打起精神来,dǎqǐ jīngshén lái,정신 차리다/기운 내다,동사구,周末我喜欢在家打起精神来，因为这样更健康。
整理,zhěnglǐ,정리하다,동사,遇到这种情况的时候，我一般会先整理。
行李,xínglǐ,짐,명사,对我来说，行李是不能忽视的问题。
整理行李,zhěnglǐ xínglǐ,짐을 정리하다,동사구,为了提高效率，我每天都会整理行李。
疫情,yìqíng,전염병/코로나,명사,最近我常常跟朋友聊到疫情这个话题。
害怕,hàipà,무서워하다,동사,下班以后，我常常在家害怕。
打喷嚏,dǎ pēntì,재채기하다,동사구,为了提高效率，我每天都会打喷嚏。
问一问,wèn yí wèn,한 번 물어보다,동사구,从我家到公司大概需要问一问。
打听,dǎting,알아보다/탐문하다,동사,下班以后，我常常在家打听。
打扰一下,dǎrǎo yíxià,잠깐 실례합니다,표현,我觉得打扰一下很重要，在生活中经常会用到。
回到,huí dào,~로 돌아가다,동사,遇到这种情况的时候，我一般会先回到。
刚才,gāngcái,방금/아까,부사,我家附近就有刚才，所以生活很方便。
话题,huàtí,화제/주제,명사,从我家到公司大概需要话题。
说的有点远,shuō de yǒudiǎn yuǎn,말이 좀 샜다/주제에서 벗어나다,표현,从我家到公司大概需要说的有点远。
讨论,tǎolùn,논의하다,동사,这个问题很重要，我们明天开会再讨论吧。
来,lái,(주문 시) 주세요/가져오다,동사,从我家到公司大概需要来。
一打,yì dǎ,한 다스(12개),수량사,我常常在说话的时候用到“一打”这个表达。
啤酒,píjiǔ,맥주,명사,从我家到公司大概需要啤酒。
瓶,píng,병(단위),양사,我常常在说话的时候用到“瓶”这个表达。
形象,xíngxiàng,이미지/인상,명사,最近我常常跟朋友聊到形象这个话题。
品牌形象,pǐnpái xíngxiàng,브랜드 이미지,명사,对我来说，品牌形象是不能忽视的问题。
塑造,sùzào,구축하다/형성하다,동사,为了提高效率，我每天都会塑造。
广告,guǎnggào,광고,명사,最近我常常跟朋友聊到广告这个话题。
吸引,xīyǐn,유치하다/끌어당기다,동사,下班以后，我常常在家吸引。
吸引力,xīyǐnlì,매력/흡인력,명사,我觉得吸引力很重要，在生活中经常会用到。
目标客户,mùbiāo kèhù,목표 고객/타깃 고객,명사,我觉得目标客户很重要，遇到问题的时候可以帮助我们。
放鞭炮,fàng biānpào,폭죽을 터뜨리다,동사구,下班以后，我常常在家放鞭炮。
鞭炮,biānpào,폭죽,명사,我觉得鞭炮很重要，在生活中经常会用到。
热闹,rènào,떠들썩하다/활기차다,형용사,我平时很喜欢热闹，因为又方便又好吃。
气氛,qìfēn,분위기,명사,从我家到公司大概需要气氛。
吵得…,chǎo de…,~해서 …하다,결과보어구,我觉得吵得…很重要，在生活中经常会用到。
睡不着,shuì bu zháo,잠이 안 오다,동사구,遇到这种情况的时候，我一般会先睡不着。
老师,lǎoshī,선생님,명사,对我来说，老师是不能忽视的问题。
能不能,néng bu néng,~할 수 있나요,조동사구,为了提高效率，我每天都会能不能。
麻烦,máfan,부탁하다/폐를 끼치다,동사,遇到这种情况的时候，我一般会先麻烦。
收到,shōudào,받다,동사,下班以后，我常常在家收到。
礼物,lǐwù,선물,명사,我觉得礼物很重要，在生活中经常会用到。
快递,kuàidì,택배,명사,最近我常常跟朋友聊到快递这个话题。
网上,wǎngshàng,온라인/인터넷상,명사/부사,我买东西的时候很重视网上，不会只看价格。
东西,dōngxi,물건,명사,我觉得东西很重要，在生活中经常会用到。
两三,liǎng sān,2~3(대략),수량구,我常常在说话的时候用到“两三”这个表达。
天,tiān,일/하루,명사,对我来说，天是不能忽视的问题。
地址,dìzhǐ,주소,명사,从我家到公司大概需要地址。
收货地址,shōuhuò dìzhǐ,배송지 주소,명사,从我家到公司大概需要收货地址。
堵车,dǔchē,교통체증이다/차가 막히다,동사,周末我喜欢在家堵车，因为这样更健康。
堵,dǔ,막히다/막다,동사,为了提高效率，我每天都会堵。
怀疑,huáiyí,의심하다,동사,遇到这种情况的时候，我一般会先怀疑。
人生,rénshēng,인생,명사,对我来说，人生是不能忽视的问题。
怀疑人生,huáiyí rénshēng,현타 오다/멘탈 흔들리다(구어),동사구,为了提高效率，我每天都会怀疑人生。
早上,zǎoshang,아침,명사,最近我常常跟朋友聊到早上这个话题。
简直,jiǎnzhí,정말/진짜(강조),부사,为了学好中文，我简直会做一些笔记。
会,huì,~할 것이다/가능하다,조동사,为了提高效率，我每天都会会。
抽时间,chōu shíjiān,시간을 내다/짜내다,동사구,从我家到公司大概需要抽时间。
抽空,chōu kòng,틈을 내다,동사구,下班以后，我常常在家抽空。
抽出,chōuchū,뽑아내다/꺼내다,동사,我觉得抽出很重要，遇到问题的时候可以帮助我们。
百忙之中,bǎimáng zhī zhōng,몹시 바쁜 와중에,관용표현,我常常在说话的时候用到“百忙之中”这个表达。
感谢,gǎnxiè,감사하다,동사,下班以后，我常常在家感谢。
客户,kèhù,고객,명사,我觉得客户很重要，遇到问题的时候可以帮助我们。
提出,tíchū,제기하다/提出하다,동사,遇到这种情况的时候，我一般会先提出。
要求,yāoqiú,요구,명사/동사,对我来说，要求是不能忽视的问题。
尽量,jǐnliàng,최대한,부사,我尽量会提前到公司准备资料。
多忙,duō máng,얼마나 바쁘든,표현,最近我常常跟朋友聊到多忙这个话题。
高不高,gāo bù gāo,높든 낮든,표현,对我来说，高不高是不能忽视的问题。
辞职,cízhí,사직하다/퇴사하다,동사,为了提高效率，我每天都会辞职。
多大,duō dà,몇 살/얼마나 큰,의문사,我常常在说话的时候用到“多大”这个表达。
你多大,nǐ duō dà,몇 살이야?,표현,对我来说，你多大是不能忽视的问题。
大家,dàjiā,모두/여러분,명사,从我家到公司大概需要大家。
累,lèi,피곤하다,형용사,最近工作有点累，所以大家都很累。
不能,bù néng,~할 수 없다,조동사,下班以后，我常常在家不能。
再,zài,다시/더 이상,부사,我再会提前到公司准备资料。
开,kāi,열다/개최하다,동사,遇到这种情况的时候，我一般会先开。
下去,xiàqù,계속하다(지속),방향보어,对我来说，下去是不能忽视的问题。
了,le,상태 변화/완료,조사,我觉得了很重要，在生活中经常会用到。
攀岩,pānyán,암벽등반,명사/동사,最近我常常跟朋友聊到攀岩这个话题。
力气,lìqi,힘/체력,명사,对我来说，力气是不能忽视的问题。
团建,tuánjiàn,팀빌딩/단합 활동,명사,我觉得团建很重要，在生活中经常会用到。
团队建设,tuánduì jiànshè,팀워크 형성,명사,最近我常常跟朋友聊到团队建设这个话题。
主题培训,zhǔtí péixùn,주제 교육,명사,从我家到公司大概需要主题培训。
专题,zhuāntí,전문 주제,명사,从我家到公司大概需要专题。
技能培训,jìnéng péixùn,기술 교육,명사,我平时很喜欢技能培训，因为又方便又好吃。
社区,shèqū,지역사회/동네,명사,对我来说，社区是不能忽视的问题。
清洁,qīngjié,청소하다/깨끗하다,동사/형용사,下班以后，我常常在家清洁，然后早点休息。
环保,huánbǎo,환경 보호,명사,最近我常常跟朋友聊到环保这个话题。
水乡,shuǐxiāng,수향/물가 마을,명사,对我来说，水乡是不能忽视的问题。
农村,nóngcūn,농촌,명사,我觉得农村很重要，在生活中经常会用到。
景点,jǐngdiǎn,관광지/명소,명사,最近我常常跟朋友聊到景点这个话题。
资格证,zīgézhèng,자격증,명사,对我来说，资格证是不能忽视的问题。
充实,chōngshí,충실하다/알차다,형용사,我平时很喜欢充实，因为又方便又好吃。
烘焙,hōngbèi,베이킹/제과제빵,명사/동사,周末我喜欢在家烘焙，因为这样更健康。
饼干,bǐnggān,쿠키/비스킷,명사,对我来说，饼干是不能忽视的问题。
学无止境,xué wú zhǐ jìng,배움에는 끝이 없다,성어,我常常在说话的时候用到“学无止境”这个表达。
活到老学到老,huó dào lǎo xué dào lǎo,늙을 때까지 배우다,성어,我常常在说话的时候用到“活到老学到老”这个表达。
拓展活动,tuòzhǎn huódòng,체험/팀빌딩 활동,명사,对我来说，拓展活动是不能忽视的问题。
户外,hùwài,야외,명사/형용사,我觉得户外很重要，在生活中经常会用到。
春节期间,chūnjié qījiān,춘절 기간,명사구,最近我常常跟朋友聊到春节期间这个话题。
丰富多彩,fēngfù duōcǎi,다채롭고 풍부하다,형용사,这家店的环境很丰富多彩，我很喜欢。
配合,pèihé,협조하다/협력하다,동사,为了提高效率，我每天都会配合。
来 + 동사,lái,~하기 위해/~하는 방식으로,문법,我常常在说话的时候用到“来 + 동사”这个表达。
一直 + 동사,yìzhí,계속 ~하다,문법,我常常在说话的时候用到“一直 + 동사”这个表达。
既…又…,jì…yòu…,~하면서 동시에 ~하다,문법,这家饭店又干净又好吃，我很喜欢。
绩效,jìxiào,업무 성과/성과 평가,명사,在公司里，绩效很重要，会影响工作效率。
绩效考核,jìxiào kǎohé,성과 평가,명사,对我来说，绩效考核是不能忽视的问题。
进行 + 명사,jìnxíng…,~을 진행하다,문법,我常常在说话的时候用到“进行 + 명사”这个表达。
成员,chéngyuán,구성원/멤버,명사,最近我常常跟朋友聊到成员这个话题。
应对,yìngduì,대처하다/대응하다,동사,下班以后，我常常在家应对。
到位,dàowèi,제대로 이루어지다/필요한 상태에 도달하다,동사/형용사,为了提高效率，我每天都会到位。
计划,jìhuà,계획/계획하다,명사/동사,最近我常常跟朋友聊到计划这个话题。
跟进,gēnjìn,진행 상황을 계속 확인하다/후속 관리하다,동사,为了提高工作效率，我上班以后会先跟进。
落实,luòshí,실행하다/구체적으로 시행하다,동사,为了提高效率，我每天都会落实。
自动化,zìdònghuà,자동화,명사/동사,最近我常常跟朋友聊到自动化这个话题。
数据,shùjù,데이터,명사,对我来说，数据是不能忽视的问题。
对…有帮助,duì… yǒu bāngzhù,~에 도움이 되다,표현,我觉得对…有帮助很重要，在生活中经常会用到。
因为…所以…,yīnwèi… suǒyǐ…,왜냐하면 ~ 그래서 ~이다,문법,因为明天要考试，所以我今天不出去玩。
做出决定,zuòchū juédìng,결정을 내리다,동사구,下班以后，我常常在家做出决定。
资源,zīyuán,자원,명사,我觉得资源很重要，在生活中经常会用到。
丰富,fēngfù,풍부하다,형용사,最近工作有点丰富，所以大家都很累。
资源丰富,zīyuán fēngfù,자원이 풍부하다,표현,对我来说，资源丰富是不能忽视的问题。
资金,zījīn,자금/자본,명사,我觉得资金很重要，在生活中经常会用到。
信任,xìnrèn,신뢰/믿다,명사/동사,最近我常常跟朋友聊到信任这个话题。
…都是…,dōu shì…,모두 ~이다,문법,我常常在说话的时候用到“…都是…”这个表达。
承认,chéngrèn,인정하다,동사,为了提高效率，我每天都会承认。
否认,fǒurèn,부인하다/인정하지 않다,동사,遇到这种情况的时候，我一般会先否认。
反义词,fǎnyìcí,반의어,명사,对我来说，反义词是不能忽视的问题。
项目,xiàngmù,프로젝트/사업,명사,在公司里，项目很重要，会影响工作效率。
一直,yìzhí,계속/줄곧,부사,周末我一直会跟家人一起出去吃饭。
没有 + 동사,méiyǒu…,~하지 않았다/~없다,문법,我常常在说话的时候用到“没有 + 동사”这个表达。
详细,xiángxì,자세하다/상세하다,형용사,我觉得这个办法很详细，值得试一试。
细化,xìhuà,세분화하다/구체화하다,동사,从我家到公司大概需要细化。
具体,jùtǐ,구체적이다,형용사,这家店的环境很具体，我很喜欢。
把 + 명사 + 동사,bǎ…,~을 처리하거나 변화시키는 처치문,문법,我常常在说话的时候用到“把 + 명사 + 동사”这个表达。
展览,zhǎnlǎn,전시하다/전시,동사/명사,最近我常常跟朋友聊到展览这个话题。
保管,bǎoguǎn,보관하다/관리하다,동사,为了提高工作效率，我上班以后会先保管。
事件,shìjiàn,사건,명사,我觉得事件很重要，在生活中经常会用到。
特点,tèdiǎn,특징,명사,最近我常常跟朋友聊到特点这个话题。
同时,tóngshí,동시에,부사,为了学好中文，我同时会做一些笔记。
电动汽车,diàndòng qìchē,전기자동차,명사,我平时很喜欢电动汽车，因为又方便又好吃。
省钱,shěngqián,돈을 절약하다,동사,遇到这种情况的时候，我一般会先省钱。
保护,bǎohù,보호하다,동사,下班以后，我常常在家保护。
完成,wánchéng,완성하다/완료하다,동사,我已经完成今天的作业了，可以休息了。
发起,fāqǐ,시작하다/발기하다,동사,遇到这种情况的时候，我一般会先发起。
以上,yǐshàng,이상/위의,명사/형용사,对我来说，以上是不能忽视的问题。
意见,yìjiàn,의견,명사,我觉得意见很重要，在生活中经常会用到。
决定,juédìng,결정하다/결정,동사/명사,我决定从下个月开始认真减肥。
执行,zhíxíng,실행하다/집행하다,동사,我家附近就有执行，所以生活很方便。
接下来,jiēxiàlái,다음으로/이어서,부사,我接下来会提前到公司准备资料。
近期,jìnqī,최근/근래,명사,最近我常常跟朋友聊到近期这个话题。
汇报,huìbào,보고하다,동사,为了提高工作效率，我上班以后会先汇报。
安排,ānpái,배치하다/안배하다,동사,这次出差的时间已经安排好了。
出来 + 동사,chūlái,나와서 ~하다,문법,我常常在说话的时候用到“出来 + 동사”这个表达。
由…完成,yóu…,~에 의해 ~되다,문법,我常常在说话的时候用到“由…完成”这个表达。
如果…,rúguǒ…,만약 ~라면,문법,如果你有问题，可以随时给我打电话。
按…,àn…,~에 따라/~대로,문법,我常常在说话的时候用到“按…”这个表达。
由…负责,yóu…,~이 책임지다,문법,我常常在说话的时候用到“由…负责”这个表达。
扩大,kuòdà,확대하다,동사,为了提高效率，我每天都会扩大。
数量,shùliàng,수량,명사,最近我常常跟朋友聊到数量这个话题。
范围,fànwéi,범위,명사,对我来说，范围是不能忽视的问题。
规模,guīmó,규모,명사,我觉得规模很重要，在生活中经常会用到。
影响,yǐngxiǎng,영향/영향을 미치다,명사/동사,最近我常常跟朋友聊到影响这个话题。
投资,tóuzī,투자하다/투자,동사/명사,对我来说，投资是不能忽视的问题。
拓展,tuòzhǎn,확장하다/개척하다,동사,为了提高效率，我每天都会拓展。
市场,shìchǎng,시장,명사,最近我常常跟朋友聊到市场这个话题。
业务,yèwù,업무/사업,명사,在公司里，业务很重要，会影响工作效率。
渠道,qúdào,경로/유통 채널,명사,我觉得渠道很重要，在生活中经常会用到。
海外,hǎiwài,해외,명사,最近我常常跟朋友聊到海外这个话题。
需要,xūyào,필요하다,동사,下班以后，我常常在家需要。
普及,pǔjí,보급하다,동사,为了提高效率，我每天都会普及。
教育,jiàoyù,교육,명사,最近我常常跟朋友聊到教育这个话题。
法律,fǎlǜ,법률,명사,对我来说，法律是不能忽视的问题。
电脑,diànnǎo,컴퓨터,명사,我买东西的时候很重视电脑，不会只看价格。
科学,kēxué,과학,명사,最近我常常跟朋友聊到科学这个话题。
高档,gāodàng,고급의,형용사,这家店的环境很高档，我很喜欢。
商品,shāngpǐn,상품,명사,我觉得商品很重要，在生活中经常会用到。
消费,xiāofèi,소비,명사/동사,最近我常常跟朋友聊到消费这个话题。
需求,xūqiú,수요,명사,对我来说，需求是不能忽视的问题。
推出,tuīchū,출시하다,동사,为了提高效率，我每天都会推出。
系列,xìliè,시리즈,명사,最近我常常跟朋友聊到系列这个话题。
高端,gāoduān,고급의/하이엔드,형용사,这家店的环境很高端，我很喜欢。
智能,zhìnéng,스마트/지능형,형용사,我觉得这个办法很智能，值得试一试。
阶段,jiēduàn,단계,명사,最近我常常跟朋友聊到阶段这个话题。
企业,qǐyè,기업,명사,对我来说，企业是不能忽视的问题。
成为,chéngwéi,~이 되다,동사,为了提高效率，我每天都会成为。
先进,xiānjìn,선진적이다/앞서 있다,형용사,最近工作有点先进，所以大家都很累。
表达,biǎodá,표현하다,동사,下班以后，我常常在家表达。
想法,xiǎngfǎ,생각/의견,명사,我觉得想法很重要，在生活中经常会用到。
欢迎 + 人 + 动词,huānyíng…,~이 ~하는 것을 환영하다,문법,我常常在说话的时候用到“欢迎 + 人 + 动词”这个表达。
整体,zhěngtǐ,전체의/전반적인,형용사,这家店的环境很整体，我很喜欢。
表现,biǎoxiàn,성과/업무 수행,명사,在公司里，表现很重要，会影响工作效率。
面谈,miàntán,면담하다/면담,동사/명사,最近我常常跟朋友聊到面谈这个话题。
让 + 人 + 动词,ràng…,~에게 ~하게 하다,문법,我常常在说话的时候用到“让 + 人 + 动词”这个表达。
在…之前,zài… zhīqián,~하기 전에,문법,我常常在说话的时候用到“在…之前”这个表达。
怎么看…,zěnme kàn…,~을 어떻게 평가하다/생각하다,표현,最近我常常跟朋友聊到怎么看…这个话题。
任务,rènwu,임무/업무,명사,在公司里，任务很重要，会影响工作效率。
项,xiàng,항목을 세는 양사,양사,我常常在说话的时候用到“项”这个表达。
基本,jīběn,기본적으로/대체로,부사/형용사,最近工作有点基本，所以大家都很累。
都…了,dōu…le,이미 모두 ~했다,문법,我常常在说话的时候用到“都…了”这个表达。
出现,chūxiàn,나타나다/발생하다,동사,为了提高效率，我每天都会出现。
方面,fāngmiàn,방면/부분,명사,从我家到公司大概需要方面。
下半年,xià bànnián,하반기,명사,对我来说，下半年是不能忽视的问题。
没 + 动词,méi…,~하지 않았다(과거 부정),문법,我常常在说话的时候用到“没 + 动词”这个表达。
还有…,hái yǒu…,아직 ~가 남아 있다,표현,最近我常常跟朋友聊到还有…这个话题。
方法,fāngfǎ,방법,명사,我家附近就有方法，所以生活很方便。
改善,gǎishàn,개선하다/좋아지게 하다,동사,为了提高效率，我每天都会改善。
从…开始,cóng… kāishǐ,~부터 시작하다,문법,我常常在说话的时候用到“从…开始”这个表达。
进入,jìnrù,들어가다/진입하다,동사,下班以后，我常常在家进入。
第三,dì sān,세 번째,수사,我觉得第三很重要，在生活中经常会用到。
客观事实,kèguān shìshí,객관적 사실,명사,最近我常常跟朋友聊到客观事实这个话题。
成语,chéngyǔ,성어/관용구,명사,对我来说，成语是不能忽视的问题。
画饼充饥,huà bǐng chōng jī,실현되지 않는 희망으로 위로하다(허황된 약속),성어,我常常在说话的时候用到“画饼充饥”这个表达。
画饼,huà bǐng,허황된 약속/실현 가능성 없는 계획,표현,最近我常常跟朋友聊到画饼这个话题。
饥,jī,굶주림/배고픔,명사,从我家到公司大概需要饥。
饥饿,jī’è,배고프다/굶주리다,형용사,从我家到公司大概需要饥饿。
怎么办,zěnme bàn,어떻게 하다/어떻게 해야 하나,표현,最近我常常跟朋友聊到怎么办这个话题。
好像…一样,hǎoxiàng… yíyàng,마치 ~인 것 같다,문법,我常常在说话的时候用到“好像…一样”这个表达。
鼓励,gǔlì,격려하다/격려,동사/명사,我觉得鼓励很重要，在生活中经常会用到。
承诺,chéngnuò,약속하다/약속,동사/명사,最近我常常跟朋友聊到承诺这个话题。
取得,qǔdé,얻다/이루다/달성하다,동사,下班以后，我常常在家取得。
成绩,chéngjì,성과/성적,명사,我觉得成绩很重要，在生活中经常会用到。
与,yǔ,~와/그리고(격식 표현),접속사,我常常在说话的时候用到“与”这个表达。
第四,dì sì,네 번째,수사,对我来说，第四是不能忽视的问题。
测试,cèshì,시험/테스트,명사,我觉得测试很重要，对学习汉语很有帮助。
官方,guānfāng,공식적인,형용사,最近工作有点官方，所以大家都很累。
语言,yǔyán,언어,명사,对我来说，语言是不能忽视的问题。
圣旨,shèngzhǐ,황제의 명령/칙서,명사,我觉得圣旨很重要，在生活中经常会用到。
皇帝,huángdì,황제,명사,最近我常常跟朋友聊到皇帝这个话题。
王,wáng,왕,명사,对我来说，王是不能忽视的问题。
网购,wǎnggòu,온라인 쇼핑,명사,我觉得网购很重要，在生活中经常会用到。
好处,hǎochù,장점/이익,명사,最近我常常跟朋友聊到好处这个话题。
冲动,chōngdòng,충동,명사,对我来说，冲动是不能忽视的问题。
冲动购物,chōngdòng gòuwù,충동구매,명사,我觉得冲动购物很重要，在生活中经常会用到。
客服,kèfú,고객센터/고객서비스,명사,我觉得客服很重要，遇到问题的时候可以帮助我们。
态度,tàidu,태도,명사,对我来说，态度是不能忽视的问题。
处理,chǔlǐ,처리하다,동사,这个问题比较复杂，我们得冷静处理。
服务,fúwù,서비스,명사/동사,最近我常常跟朋友聊到服务这个话题。
售后服务,shòuhòu fúwù,애프터서비스,명사,对我来说，售后服务是不能忽视的问题。
服务中心,fúwù zhōngxīn,서비스센터,명사,我觉得服务中心很重要，在生活中经常会用到。
链接,liànjiē,링크,명사,最近我常常跟朋友聊到链接这个话题。
现货,xiànhuò,재고 상품,명사,对我来说，现货是不能忽视的问题。
热烈,rèliè,열렬한/뜨거운,형용사,我觉得这个办法很热烈，值得试一试。
秒光,miǎo guāng,순식간에 매진되다,동사,遇到这种情况的时候，我一般会先秒光。
初中,chūzhōng,중학교,명사,我家附近就有初中，所以生活很方便。
高中,gāozhōng,고등학교,명사,我家附近就有高中，所以生活很方便。
中考,zhōngkǎo,중학교 입학시험,명사,我家附近就有中考，所以生活很方便。
小学,xiǎoxué,초등학교,명사,我家附近就有小学，所以生活很方便。
微信群,Wēixìn qún,위챗 단체방,명사,我家附近就有微信群，所以生活很方便。
家长,jiāzhǎng,학부모,명사,最近我常常跟朋友聊到家长这个话题。
家长群,jiāzhǎng qún,학부모 단체방,명사,我家附近就有家长群，所以生活很方便。
点名,diǎnmíng,출석 확인/호명,동사,为了提高效率，我每天都会点名。
数学,shùxué,수학,명사,最近我常常跟朋友聊到数学这个话题。
语文,yǔwén,중국어/국어 과목,명사,我觉得语文很重要，对学习汉语很有帮助。
自学,zìxué,독학하다,동사,为了提高效率，我每天都会自学。
面粉,miànfěn,밀가루,명사,最近我常常跟朋友聊到面粉这个话题。
国产,guóchǎn,국산,형용사,这家店的环境很国产，我很喜欢。
大概,dàgài,대략/약,부사,我大概会提前到公司准备资料。
地理位置,dìlǐ wèizhi,지리적 위치,명사,最近我常常跟朋友聊到地理位置这个话题。
进口,jìnkǒu,수입하다/수입,동사/명사,对我来说，进口是不能忽视的问题。
增长率,zēngzhǎnglǜ,성장률,명사,我觉得增长率很重要，在生活中经常会用到。
下降率,xiàjiànglǜ,하락률,명사,最近我常常跟朋友聊到下降率这个话题。
趋势,qūshì,추세,명사,对我来说，趋势是不能忽视的问题。
稳定,wěndìng,안정적이다,형용사,我觉得这个办法很稳定，值得试一试。
上升,shàngshēng,상승하다,동사,遇到这种情况的时候，我一般会先上升。
竞争,jìngzhēng,경쟁,명사/동사,对我来说，竞争是不能忽视的问题。
紧张,jǐnzhāng,치열하다/긴장되다,형용사,我觉得这个办法很紧张，值得试一试。
下跌,xiàdiē,하락하다,동사,遇到这种情况的时候，我一般会先下跌。
技术能力,jìshù nénglì,기술 능력,명사,我平时很喜欢技术能力，因为又方便又好吃。
迅速,xùnsù,빠르게/신속하게,형용사/부사,我觉得这个办法很迅速，值得试一试。
增长,zēngzhǎng,증가하다/증가,동사/명사,最近我常常跟朋友聊到增长这个话题。
生产量,shēngchǎnliàng,생산량,명사,对我来说，生产量是不能忽视的问题。
旅游旺季,lǚyóu wàngjì,관광 성수기,명사,我觉得旅游旺季很重要，在生活中经常会用到。
游客,yóukè,관광객,명사,最近我常常跟朋友聊到游客这个话题。
人数,rénshù,인원수,명사,对我来说，人数是不能忽视的问题。
大幅度,dà fúdù,큰 폭으로/대폭,부사,我大幅度会提前到公司准备资料。
行业,hángyè,산업/업종,명사,最近我常常跟朋友聊到行业这个话题。
占比,zhànbǐ,비중,명사,对我来说，占比是不能忽视的问题。
建厂,jiàn chǎng,공장을 세우다,동사,为了提高效率，我每天都会建厂。
销量,xiāoliàng,판매량,명사,最近我常常跟朋友聊到销量这个话题。
占领市场,zhànlǐng shìchǎng,시장을 점유하다,동사구,下班以后，我常常在家占领市场。
占有率,zhànyǒulǜ,점유율,명사,我觉得占有率很重要，在生活中经常会用到。
销售业绩,xiāoshòu yèjì,판매 실적,명사,最近我常常跟朋友聊到销售业绩这个话题。
处于,chǔyú,~의 상태에 있다,동사,下班以后，我常常在家处于。
增长趋势,zēngzhǎng qūshì,증가 추세,명사,我觉得增长趋势很重要，在生活中经常会用到。
自动化生产,zìdònghuà shēngchǎn,자동화 생산,명사,最近我常常跟朋友聊到自动化生产这个话题。
制造业,zhìzàoyè,제조업,명사,对我来说，制造业是不能忽视的问题。
主要趋势,zhǔyào qūshì,주요 추세,명사,从我家到公司大概需要主要趋势。
全球变暖,quánqiú biànnuǎn,지구 온난화,명사,最近我常常跟朋友聊到全球变暖这个话题。
生态环境,shēngtài huánjìng,생태 환경,명사,对我来说，生态环境是不能忽视的问题。
深远影响,shēnyuǎn yǐngxiǎng,심대한 영향,명사,我觉得深远影响很重要，在生活中经常会用到。
气候,qìhòu,기후,명사,最近我常常跟朋友聊到气候这个话题。
农业,nóngyè,농업,명사,对我来说，农业是不能忽视的问题。
适合,shìhé,적합하다,동사,为了提高效率，我每天都会适合。
南方,nánfāng,남쪽/남부 지역,명사,最近我常常跟朋友聊到南方这个话题。
北韩,Běihán,북한,명사,对我来说，北韩是不能忽视的问题。
形势,xíngshì,형세/상황,명사,我觉得形势很重要，在生活中经常会用到。
分析,fēnxī,분석하다,동사,从我家到公司大概需要分析。
人口数量,rénkǒu shùliàng,인구 수,명사,对我来说，人口数量是不能忽视的问题。
持续,chíxù,지속하다,동사,为了提高效率，我每天都会持续。
持续不断,chíxù bùduàn,끊임없이 지속되다,부사/형용사,最近工作有点持续不断，所以大家都很累。
上涨,shàngzhǎng,상승하다,동사,下班以后，我常常在家上涨。
房价,fángjià,집값,명사,我家附近就有房价，所以生活很方便。
担心,dānxīn,걱정하다,동사,遇到这种情况的时候，我一般会先担心。
对手,duìshǒu,상대/경쟁자,명사,对我来说，对手是不能忽视的问题。
策略,cèlüè,전략,명사,我觉得策略很重要，在生活中经常会用到。
研究,yánjiū,연구하다,동사,遇到这种情况的时候，我一般会先研究。
污染,wūrǎn,오염,명사/동사,对我来说，污染是不能忽视的问题。
严重,yánzhòng,심각하다,형용사,我觉得这个办法很严重，值得试一试。
眼睛,yǎnjīng,눈,명사,最近我常常跟朋友聊到眼睛这个话题。
营养不良,yíngyǎng bùliáng,영양 불량,명사,对我来说，营养不良是不能忽视的问题。
导致,dǎozhì,초래하다/야기하다,동사,为了提高效率，我每天都会导致。
比较 + 형용사,bǐjiào,비교적 ~하다,문법,我常常在说话的时候用到“比较 + 형용사”这个表达。
正在 + 동사,zhèngzài,~하는 중이다,문법,我常常在说话的时候用到“正在 + 동사”这个表达。
会 + 동사,huì,~할 것이다(예측),문법,我常常在说话的时候用到“会 + 동사”这个表达。
从…到…,cóng…dào…,~에서 ~까지,문법,我常常在说话的时候用到“从…到…”这个表达。
越来越…,yuèláiyuè…,점점 더 ~하다,문법,我常常在说话的时候用到“越来越…”这个表达。
对…产生影响,duì… chǎnshēng yǐngxiǎng,~에 영향을 미치다,문법,我常常在说话的时候用到“对…产生影响”这个表达。
